math score,reading score,writing score,StudentID,average_score,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental level of education_bachelor's degree,parental level of education_high school,parental level of education_master's degree,parental level of education_some college,parental level of education_some high school,lunch_standard,test preparation course_none,pass_fail_Pass,Gender
62,67,67,646,65.33333333333333,False,True,False,False,False,False,False,False,True,False,True,True,True,female
77,67,64,647,69.33333333333333,True,False,True,False,False,False,False,False,False,False,False,True,True,male
69,66,61,648,65.33333333333333,True,False,False,True,False,False,False,False,False,True,True,True,True,male
43,60,58,649,53.666666666666664,False,False,False,True,False,False,False,False,False,False,False,True,True,female
90,87,85,650,87.33333333333333,True,False,False,True,False,False,False,False,False,False,True,True,True,male
74,77,73,651,74.66666666666667,True,False,True,False,False,False,False,False,True,False,False,True,True,male
73,66,63,652,67.33333333333333,True,False,True,False,False,False,False,False,False,True,True,True,True,male
55,71,69,653,65.0,False,False,False,True,False,False,False,False,True,False,False,True,True,female
65,69,67,654,67.0,False,False,True,False,False,False,True,False,False,False,True,True,True,female
80,63,63,655,68.66666666666667,True,False,False,True,False,False,False,False,False,False,True,True,True,male
50,60,60,656,56.666666666666664,False,False,True,False,False,False,False,False,False,True,False,False,True,female
63,73,71,657,69.0,False,False,True,False,False,False,False,False,True,False,False,False,True,female
77,85,87,658,83.0,False,True,False,False,False,True,False,False,False,False,False,True,True,female
73,74,61,659,69.33333333333333,True,False,True,False,False,False,False,False,True,False,True,True,True,male
81,72,77,660,76.66666666666667,True,False,False,True,False,False,False,False,False,False,True,False,True,male
66,76,68,661,70.0,False,False,True,False,False,False,True,False,False,False,False,True,True,female
52,57,50,662,53.0,True,False,False,True,False,False,False,False,False,False,False,True,True,male
69,78,76,663,74.33333333333333,False,False,True,False,False,False,False,False,True,False,True,True,True,female
65,84,84,664,77.66666666666667,False,False,True,False,False,False,False,False,False,False,True,False,True,female
69,77,78,665,74.66666666666667,False,False,False,True,False,False,True,False,False,False,True,False,True,female
50,64,66,666,60.0,False,True,False,False,False,False,False,False,True,False,True,False,True,female
73,78,76,667,75.66666666666667,False,False,False,False,True,False,False,False,True,False,True,False,True,female
70,82,76,668,76.0,False,False,True,False,False,False,False,False,False,True,True,False,True,female
81,75,78,669,78.0,True,False,False,True,False,False,False,False,False,False,False,True,True,male
63,61,60,670,61.333333333333336,True,False,False,True,False,False,False,False,True,False,False,True,True,male
67,72,74,671,71.0,False,False,False,True,False,False,True,False,False,False,True,True,True,female
60,68,60,672,62.666666666666664,True,True,False,False,False,False,True,False,False,False,True,True,True,male
62,55,54,673,57.0,True,True,False,False,False,False,True,False,False,False,True,True,True,male
29,40,44,674,37.666666666666664,False,False,True,False,False,False,False,False,False,True,False,False,False,female
62,66,68,675,65.33333333333333,True,True,False,False,False,False,False,False,True,False,True,False,True,male
94,99,100,676,97.66666666666667,False,False,False,False,True,False,False,True,False,False,True,False,True,female
85,75,68,677,76.0,True,False,False,False,True,False,False,False,True,False,True,False,True,male
77,78,73,678,76.0,True,False,False,True,False,False,False,False,False,False,False,True,True,male
53,58,44,679,51.666666666666664,True,False,False,False,False,False,True,False,False,False,False,True,True,male
93,90,83,680,88.66666666666667,True,False,False,False,True,False,False,False,True,False,False,True,True,male
49,53,53,681,51.666666666666664,False,False,True,False,False,False,False,False,False,False,True,True,True,female
73,76,78,682,75.66666666666667,False,False,False,False,True,False,False,False,False,False,False,True,True,female
66,74,81,683,73.66666666666667,False,False,True,False,False,True,False,False,False,False,False,False,True,female
77,77,73,684,75.66666666666667,False,False,False,True,False,False,False,False,False,False,True,True,True,female
49,63,56,685,56.0,False,False,True,False,False,False,False,False,False,True,True,True,True,female
79,89,86,686,84.66666666666667,False,False,False,True,False,False,False,False,True,False,False,True,True,female
75,82,90,687,82.33333333333333,False,False,True,False,False,False,False,False,False,False,True,False,True,female
59,72,70,688,67.0,False,False,False,False,False,True,False,False,False,False,True,True,True,female
57,78,79,689,71.33333333333333,False,False,False,True,False,False,False,False,False,False,True,False,True,female
66,66,59,690,63.666666666666664,True,False,True,False,False,False,True,False,False,False,False,True,True,male
79,81,82,691,80.66666666666667,False,False,False,False,True,True,False,False,False,False,True,False,True,female
57,67,72,692,65.33333333333333,False,True,False,False,False,False,False,False,False,True,True,True,True,female
87,84,87,693,86.0,True,False,False,False,False,True,False,False,False,False,True,False,True,male
63,64,67,694,64.66666666666667,False,False,False,True,False,False,False,False,True,False,True,True,True,female
59,63,64,695,62.0,False,True,False,False,False,False,False,False,False,True,False,False,True,female
62,72,65,696,66.33333333333333,True,False,False,False,False,True,False,False,False,False,False,True,True,male
46,34,36,697,38.666666666666664,True,False,False,True,False,False,True,False,False,False,True,True,False,male
66,59,52,698,59.0,True,False,True,False,False,False,False,False,True,False,True,True,True,male
89,87,79,699,85.0,True,False,False,True,False,False,True,False,False,False,True,True,True,male
42,61,58,700,53.666666666666664,False,False,False,True,False,False,False,False,False,False,False,False,True,female
93,84,90,701,89.0,True,False,True,False,False,False,False,False,True,False,True,False,True,male
80,85,85,702,83.33333333333333,False,False,False,False,True,False,False,False,False,True,True,False,True,female
98,100,99,703,99.0,False,False,False,True,False,False,False,False,True,False,True,True,True,female
81,81,84,704,82.0,True,False,False,True,False,False,False,True,False,False,True,True,True,male
60,70,74,705,68.0,False,True,False,False,False,False,False,False,False,True,True,False,True,female
76,94,87,706,85.66666666666667,False,True,False,False,False,False,False,False,False,False,False,False,True,female
73,78,72,707,74.33333333333333,True,False,True,False,False,False,False,False,False,False,True,False,True,male
96,96,99,708,97.0,False,False,True,False,False,False,False,False,False,False,True,False,True,female
76,76,74,709,75.33333333333333,False,False,True,False,False,False,True,False,False,False,True,True,True,female
91,73,80,710,81.33333333333333,True,False,False,False,True,False,False,False,False,False,False,False,True,male
62,72,70,711,68.0,False,False,True,False,False,False,False,False,True,False,False,True,True,female
55,59,59,712,57.666666666666664,True,False,False,True,False,False,False,False,False,True,False,False,True,male
74,90,88,713,84.0,False,True,False,False,False,False,False,False,False,True,False,False,True,female
50,48,42,714,46.666666666666664,True,False,True,False,False,False,True,False,False,False,True,True,False,male
47,43,41,715,43.666666666666664,True,True,False,False,False,False,False,False,True,False,True,True,False,male
81,74,71,716,75.33333333333333,True,False,False,False,True,False,False,False,True,False,True,False,True,male
65,75,77,717,72.33333333333333,False,False,False,False,True,False,False,False,False,False,True,False,True,female
68,51,57,718,58.666666666666664,True,False,False,False,True,False,False,False,False,True,True,False,True,male
73,92,84,719,83.0,False,False,False,True,False,False,True,False,False,False,False,True,True,female
53,39,37,720,43.0,True,False,True,False,False,False,False,False,True,False,True,True,False,male
68,77,80,721,75.0,False,True,False,False,False,False,False,False,False,False,False,False,True,female
55,46,43,722,48.0,True,False,False,False,False,False,False,False,False,True,False,True,False,male
87,89,94,723,90.0,False,False,True,False,False,False,False,False,True,False,True,False,True,female
55,47,44,724,48.666666666666664,True,False,False,True,False,False,False,False,False,True,True,True,False,male
53,58,57,725,56.0,False,False,False,False,True,False,False,False,True,False,False,True,True,female
67,57,59,726,61.0,True,False,True,False,False,False,False,True,False,False,True,True,True,male
92,79,84,727,85.0,True,False,True,False,False,False,False,False,False,False,True,True,True,male
53,66,73,728,64.0,False,True,False,False,False,False,False,False,True,False,False,False,True,female
81,71,73,729,75.0,True,False,False,True,False,False,False,False,False,False,True,True,True,male
61,60,55,730,58.666666666666664,True,False,True,False,False,False,True,False,False,False,False,True,True,male
80,73,72,731,75.0,True,False,False,True,False,True,False,False,False,False,True,True,True,male
37,57,56,732,50.0,False,False,False,False,False,False,False,False,False,False,False,True,True,female
81,84,82,733,82.33333333333333,False,False,True,False,False,False,True,False,False,False,True,True,True,female
59,73,72,734,68.0,False,False,True,False,False,False,False,False,False,False,True,False,True,female
55,55,47,735,52.333333333333336,True,True,False,False,False,False,False,False,True,False,False,True,True,male
72,79,74,736,75.0,True,False,False,True,False,False,False,False,False,False,True,True,True,male
69,75,71,737,71.66666666666667,True,False,False,True,False,False,True,False,False,False,True,True,True,male
69,64,68,738,67.0,True,False,True,False,False,False,False,False,True,False,True,True,True,male
50,60,59,739,56.333333333333336,False,False,True,False,False,True,False,False,False,False,False,True,True,female
87,84,86,740,85.66666666666667,True,True,False,False,False,False,False,False,True,False,True,False,True,male
71,69,68,741,69.33333333333333,True,False,False,True,False,False,False,False,False,True,True,False,True,male
68,72,65,742,68.33333333333333,True,False,False,False,True,False,False,False,True,False,True,True,True,male
79,77,75,743,77.0,True,False,True,False,False,False,False,True,False,False,False,False,True,male
77,90,85,744,84.0,False,False,True,False,False,False,False,False,False,True,True,False,True,female
58,55,53,745,55.333333333333336,True,False,True,False,False,False,False,False,False,False,False,True,True,male
84,95,92,746,90.33333333333333,False,False,False,False,True,False,False,False,False,False,True,True,True,female
55,58,52,747,55.0,True,False,False,True,False,False,False,False,True,False,True,True,True,male
70,68,72,748,70.0,True,False,False,False,True,True,False,False,False,False,False,False,True,male
52,59,65,749,58.666666666666664,False,False,False,True,False,False,False,False,True,False,False,False,True,female
69,77,77,750,74.33333333333333,True,True,False,False,False,False,False,False,True,False,True,False,True,male
53,72,64,751,63.0,False,False,True,False,False,False,True,False,False,False,False,True,True,female
48,58,54,752,53.333333333333336,False,False,False,True,False,False,False,False,False,True,True,True,True,female
78,81,86,753,81.66666666666667,True,False,False,True,False,False,False,False,False,True,True,False,True,male
62,62,63,754,62.333333333333336,False,True,False,False,False,False,True,False,False,False,True,True,True,female
60,63,59,755,60.666666666666664,True,False,False,True,False,False,False,False,True,False,True,True,True,male
74,72,72,756,72.66666666666667,False,True,False,False,False,False,True,False,False,False,True,True,True,female
58,75,77,757,70.0,False,False,True,False,False,False,True,False,False,False,True,False,True,female
76,62,60,758,66.0,True,True,False,False,False,False,True,False,False,False,True,False,True,male
68,71,75,759,71.33333333333333,False,False,False,True,False,False,False,False,False,True,True,True,True,female
58,60,57,760,58.333333333333336,True,False,False,False,False,False,False,False,True,False,False,True,True,male
52,48,49,761,49.666666666666664,True,True,False,False,False,False,True,False,False,False,True,True,False,male
75,73,74,762,74.0,True,False,False,True,False,True,False,False,False,False,True,True,True,male
52,67,72,763,63.666666666666664,False,True,False,False,False,False,False,False,False,True,False,False,True,female
62,78,79,764,73.0,False,False,True,False,False,True,False,False,False,False,False,True,True,female
66,65,60,765,63.666666666666664,True,True,False,False,False,False,False,False,True,False,True,True,True,male
49,58,55,766,54.0,False,True,False,False,False,False,False,False,False,True,False,True,True,female
66,72,70,767,69.33333333333333,False,True,False,False,False,False,True,False,False,False,True,True,True,female
35,44,43,768,40.666666666666664,False,False,True,False,False,False,False,False,True,False,False,True,False,female
72,79,82,769,77.66666666666667,False,False,False,False,False,False,False,False,True,False,True,False,True,female
94,85,82,770,87.0,True,False,False,False,True,False,False,False,False,False,True,False,True,male
46,56,57,771,53.0,False,False,False,True,False,False,False,False,False,False,False,True,True,female
77,90,84,772,83.66666666666667,False,True,False,False,False,False,False,True,False,False,True,True,True,female
76,85,82,773,81.0,False,True,False,False,False,False,True,False,False,False,False,False,True,female
52,59,62,774,57.666666666666664,False,False,True,False,False,False,False,False,False,False,True,False,True,female
91,81,79,775,83.66666666666667,True,False,True,False,False,True,False,False,False,False,True,False,True,male
32,51,44,776,42.333333333333336,False,True,False,False,False,False,False,False,False,True,True,False,False,female
72,79,77,777,76.0,False,False,False,False,True,False,False,False,False,True,False,True,True,female
68,65,61,778,64.66666666666667,True,False,True,False,False,False,False,False,False,False,False,True,True,male
52,65,61,779,59.333333333333336,False,False,True,False,False,False,False,True,False,False,False,True,True,female
48,62,60,780,56.666666666666664,False,True,False,False,False,False,True,False,False,False,True,True,True,female
60,66,70,781,65.33333333333333,False,False,False,True,False,False,False,False,True,False,False,True,True,female
66,74,69,782,69.66666666666667,True,False,False,True,False,False,True,False,False,False,False,True,True,male
89,84,77,783,83.33333333333333,True,False,False,False,True,False,False,False,False,True,True,False,True,male
42,52,51,784,48.333333333333336,False,True,False,False,False,False,True,False,False,False,True,True,False,female
57,68,73,785,66.0,False,False,False,False,True,False,False,False,False,False,False,False,True,female
70,70,70,786,70.0,True,False,False,True,False,False,True,False,False,False,True,True,True,male
70,84,81,787,78.33333333333333,False,False,False,False,True,False,False,False,False,False,False,True,True,female
69,60,54,788,61.0,True,False,False,False,True,False,False,False,True,False,True,True,True,male
52,55,57,789,54.666666666666664,False,False,True,False,False,False,False,False,False,False,True,True,True,female
67,73,68,790,69.33333333333333,True,False,True,False,False,False,False,False,False,True,True,False,True,male
76,80,73,791,76.33333333333333,True,False,True,False,False,False,False,False,False,True,True,False,True,male
87,94,95,792,92.0,False,False,False,False,True,False,False,False,False,False,True,True,True,female
82,85,87,793,84.66666666666667,False,True,False,False,False,False,False,False,True,False,True,True,True,female
73,76,78,794,75.66666666666667,False,False,True,False,False,False,False,False,True,False,True,True,True,female
75,81,74,795,76.66666666666667,True,False,False,False,False,False,False,False,True,False,False,True,True,male
64,74,75,796,71.0,False,False,False,True,False,False,False,False,True,False,False,True,True,female
41,45,40,797,42.0,False,False,False,False,True,False,True,False,False,False,False,True,False,female
90,75,69,798,78.0,True,False,True,False,False,False,True,False,False,False,True,True,True,male
59,54,51,799,54.666666666666664,True,True,False,False,False,True,False,False,False,False,True,True,True,male
51,31,36,800,39.333333333333336,True,False,False,False,False,False,False,False,False,True,True,True,False,male
45,47,49,801,47.0,True,False,False,False,False,False,True,False,False,False,False,True,False,male
54,64,67,802,61.666666666666664,False,False,True,False,False,False,False,True,False,False,True,False,True,female
87,84,76,803,82.33333333333333,True,False,False,False,True,False,False,False,False,True,True,False,True,male
72,80,83,804,78.33333333333333,False,False,True,False,False,False,True,False,False,False,True,True,True,female
94,86,87,805,89.0,True,True,False,False,False,False,False,False,False,True,True,False,True,male
45,59,64,806,56.0,False,False,False,False,False,True,False,False,False,False,True,True,True,female
61,70,76,807,69.0,True,False,False,True,False,True,False,False,False,False,False,False,True,male
60,72,68,808,66.66666666666667,False,True,False,False,False,False,True,False,False,False,False,True,True,female
77,91,88,809,85.33333333333333,False,False,True,False,False,False,False,False,False,True,True,True,True,female
85,90,92,810,89.0,False,False,False,False,False,False,False,False,False,True,True,False,True,female
78,90,93,811,87.0,False,False,False,True,False,True,False,False,False,False,False,True,True,female
49,52,51,812,50.666666666666664,True,False,False,False,True,False,False,False,True,False,False,False,True,male
71,87,82,813,80.0,False,True,False,False,False,False,True,False,False,False,False,True,True,female
48,58,52,814,52.666666666666664,False,False,True,False,False,False,False,False,False,True,False,True,True,female
62,67,58,815,62.333333333333336,True,False,True,False,False,False,True,False,False,False,True,True,True,male
56,68,70,816,64.66666666666667,False,False,True,False,False,False,False,False,False,False,False,False,True,female
65,69,76,817,70.0,False,False,True,False,False,False,False,False,False,True,True,True,True,female
69,86,81,818,78.66666666666667,False,False,False,True,False,False,False,False,False,True,False,False,True,female
68,54,53,819,58.333333333333336,True,True,False,False,False,False,False,False,False,True,True,True,True,male
61,60,57,820,59.333333333333336,False,False,False,False,False,False,False,False,True,False,False,True,True,female
74,86,89,821,83.0,False,False,True,False,False,True,False,False,False,False,False,False,True,female
64,60,58,822,60.666666666666664,True,False,False,False,False,True,False,False,False,False,True,True,True,male
77,82,89,823,82.66666666666667,False,True,False,False,False,False,True,False,False,False,True,False,True,female
58,50,45,824,51.0,True,True,False,False,False,False,False,False,True,False,True,True,True,male
60,64,74,825,66.0,False,False,True,False,False,False,True,False,False,False,True,False,True,female
73,64,57,826,64.66666666666667,True,False,False,False,True,False,True,False,False,False,True,True,True,male
75,82,79,827,78.66666666666667,False,False,False,False,False,False,True,False,False,False,True,False,True,female
58,57,53,828,56.0,True,True,False,False,False,False,False,False,False,False,False,False,True,male
66,77,73,829,72.0,False,False,True,False,False,False,False,False,False,False,True,True,True,female
39,52,46,830,45.666666666666664,False,False,False,True,False,False,True,False,False,False,False,True,False,female
64,58,51,831,57.666666666666664,True,False,True,False,False,False,False,False,False,True,True,True,True,male
74,77,76,832,75.66666666666667,True,True,False,False,False,False,False,False,True,False,False,False,True,male
40,65,64,833,56.333333333333336,False,False,False,True,False,False,False,False,False,True,False,False,True,female
90,85,84,834,86.33333333333333,True,False,False,False,True,False,False,True,False,False,True,True,True,male
91,85,85,835,87.0,True,False,True,False,False,False,False,True,False,False,True,False,True,male
64,54,50,836,56.0,True,False,False,True,False,False,True,False,False,False,True,True,True,male
59,72,68,837,66.33333333333333,False,False,True,False,False,False,True,False,False,False,True,True,True,female
80,75,69,838,74.66666666666667,True,False,False,True,False,False,False,False,False,False,True,True,True,male
71,67,67,839,68.33333333333333,True,False,True,False,False,False,False,True,False,False,True,True,True,male
61,68,63,840,64.0,False,False,False,False,False,False,True,False,False,False,True,True,True,female
87,85,93,841,88.33333333333333,False,False,False,False,True,False,False,False,True,False,True,True,True,female
82,67,61,842,70.0,True,False,False,False,True,False,False,False,False,True,True,True,True,male
62,64,55,843,60.333333333333336,True,False,True,False,False,False,False,False,False,True,True,True,True,male
97,97,96,844,96.66666666666667,False,True,False,False,False,True,False,False,False,False,True,True,True,female
75,68,65,845,69.33333333333333,True,True,False,False,False,False,False,False,True,False,False,True,True,male
65,79,81,846,75.0,False,False,True,False,False,True,False,False,False,False,True,True,True,female
52,49,46,847,49.0,True,True,False,False,False,False,True,False,False,False,True,False,False,male
87,73,72,848,77.33333333333333,True,False,True,False,False,False,False,False,False,False,False,True,True,male
53,62,53,849,56.0,False,False,True,False,False,False,False,False,False,False,True,True,True,female
81,86,87,850,84.66666666666667,False,False,False,False,True,False,False,True,False,False,False,True,True,female
39,42,38,851,39.666666666666664,True,False,False,True,False,True,False,False,False,False,False,False,False,male
71,71,80,852,74.0,False,False,True,False,False,False,False,False,True,False,True,False,True,female
97,93,91,853,93.66666666666667,True,False,True,False,False,False,False,False,False,False,True,True,True,male
82,82,88,854,84.0,True,False,False,True,False,False,False,False,True,False,True,False,True,male
59,53,52,855,54.666666666666664,True,False,True,False,False,False,True,False,False,False,False,True,True,male
61,42,41,856,48.0,True,True,False,False,False,False,False,False,False,False,True,True,False,male
78,74,72,857,74.66666666666667,True,False,False,False,True,False,False,False,False,False,False,False,True,male
49,51,51,858,50.333333333333336,True,False,True,False,False,False,False,False,False,False,False,True,True,male
59,58,47,859,54.666666666666664,True,True,False,False,False,False,True,False,False,False,True,True,True,male
70,72,76,860,72.66666666666667,False,False,True,False,False,False,False,False,True,False,True,False,True,female
82,84,78,861,81.33333333333333,True,True,False,False,False,False,False,False,False,False,True,False,True,male
90,90,82,862,87.33333333333333,True,False,False,False,True,False,False,False,False,False,False,True,True,male
43,62,61,863,55.333333333333336,False,False,True,False,False,True,False,False,False,False,False,True,True,female
80,64,66,864,70.0,True,False,True,False,False,False,False,False,True,False,False,True,True,male
81,82,84,865,82.33333333333333,True,False,False,True,False,False,False,False,True,False,True,True,True,male
57,61,54,866,57.333333333333336,True,False,True,False,False,False,False,False,False,True,True,True,True,male
59,72,80,867,70.33333333333333,False,False,False,True,False,False,False,False,False,True,True,True,True,female
64,76,74,868,71.33333333333333,False,False,False,True,False,False,False,False,False,False,True,True,True,female
63,64,66,869,64.33333333333333,True,False,True,False,False,True,False,False,False,False,True,False,True,male
71,70,70,870,70.33333333333333,False,False,False,False,True,True,False,False,False,False,True,False,True,female
64,73,71,871,69.33333333333333,False,True,False,False,False,False,True,False,False,False,False,True,True,female
55,46,44,872,48.333333333333336,True,False,False,True,False,True,False,False,False,False,False,True,False,male
51,51,54,873,52.0,False,False,False,False,True,False,False,False,False,False,True,True,True,female
62,76,80,874,72.66666666666667,False,False,True,False,False,False,False,False,False,False,True,False,True,female
93,100,95,875,96.0,False,False,False,False,True,False,False,False,False,False,True,False,True,female
54,72,59,876,61.666666666666664,True,False,True,False,False,False,True,False,False,False,False,True,True,male
69,65,74,877,69.33333333333333,False,False,False,True,False,False,False,False,True,False,False,True,True,female
44,51,48,878,47.666666666666664,True,False,False,True,False,False,True,False,False,False,False,True,False,male
86,85,91,879,87.33333333333333,False,False,False,False,True,False,False,False,True,False,True,False,True,female
85,92,85,880,87.33333333333333,False,False,False,False,True,False,False,False,False,False,True,True,True,female
50,67,73,881,63.333333333333336,False,False,False,False,False,False,False,True,False,False,False,True,True,female
88,74,75,882,79.0,True,False,False,True,False,False,False,False,False,True,True,False,True,male
59,62,69,883,63.333333333333336,False,False,False,False,True,False,False,False,False,False,True,True,True,female
32,34,38,884,34.666666666666664,False,False,False,False,True,False,False,False,False,True,False,True,False,female
63,78,79,885,73.33333333333333,False,True,False,False,False,False,False,False,False,True,False,False,True,female
67,54,63,886,61.333333333333336,True,False,False,True,False,False,False,False,False,False,True,False,True,male
65,78,82,887,75.0,False,False,False,True,False,False,False,False,False,True,True,False,True,female
85,84,89,888,86.0,True,False,False,True,False,False,False,True,False,False,True,True,True,male
73,78,74,889,75.0,False,False,True,False,False,False,False,True,False,False,True,True,True,female
34,48,41,890,41.0,False,False,False,False,False,False,True,False,False,False,False,False,False,female
93,100,100,891,97.66666666666667,False,False,False,True,False,True,False,False,False,False,False,False,True,female
67,84,84,892,78.33333333333333,False,False,False,True,False,False,False,False,False,True,False,True,True,female
88,77,77,893,80.66666666666667,True,False,False,True,False,False,False,False,True,False,True,True,True,male
57,48,51,894,52.0,True,True,False,False,False,False,True,False,False,False,True,True,True,male
79,84,91,895,84.66666666666667,False,False,False,True,False,False,False,False,True,False,True,False,True,female
67,75,72,896,71.33333333333333,False,False,True,False,False,True,False,False,False,False,False,True,True,female
70,64,70,897,68.0,True,False,False,False,True,True,False,False,False,False,True,False,True,male
50,42,48,898,46.666666666666664,True,False,False,True,False,True,False,False,False,False,False,True,False,male
69,84,82,899,78.33333333333333,False,False,False,False,False,False,False,False,True,False,True,True,True,female
52,61,66,900,59.666666666666664,False,False,True,False,False,True,False,False,False,False,True,False,True,female
47,62,66,901,58.333333333333336,False,False,True,False,False,True,False,False,False,False,False,False,True,female
46,61,55,902,54.0,False,True,False,False,False,False,False,False,False,False,False,True,True,female
68,70,66,903,68.0,False,False,False,False,True,False,False,False,True,False,True,True,True,female
100,100,100,904,100.0,True,False,False,False,True,True,False,False,False,False,True,False,True,male
44,61,52,905,52.333333333333336,False,False,True,False,False,False,True,False,False,False,True,True,True,female
57,77,80,906,71.33333333333333,False,False,True,False,False,False,False,False,False,False,True,False,True,female
91,96,91,907,92.66666666666667,True,True,False,False,False,False,False,False,True,False,True,False,True,male
69,70,67,908,68.66666666666667,True,False,False,True,False,False,True,False,False,False,False,True,True,male
35,53,46,909,44.666666666666664,False,False,True,False,False,False,True,False,False,False,False,True,False,female
72,66,66,910,68.0,True,False,False,True,False,False,True,False,False,False,True,True,True,male
54,65,65,911,61.333333333333336,False,True,False,False,False,False,False,False,False,False,False,True,True,female
74,70,69,912,71.0,True,False,False,True,False,False,True,False,False,False,False,True,True,male
74,64,60,913,66.0,True,False,False,False,True,False,False,False,False,True,True,False,True,male
64,56,52,914,57.333333333333336,True,False,False,False,True,False,False,False,False,False,False,True,True,male
65,61,71,915,65.66666666666667,False,False,False,True,False,False,True,False,False,False,False,False,True,female
46,43,44,916,44.333333333333336,True,False,False,False,True,False,False,False,False,False,False,False,False,male
48,56,51,917,51.666666666666664,False,False,True,False,False,False,False,False,False,True,False,True,True,female
67,74,70,918,70.33333333333333,True,False,True,False,False,False,False,False,True,False,False,False,True,male
62,57,62,919,60.333333333333336,True,False,False,True,False,False,False,False,True,False,False,True,True,male
61,71,73,920,68.33333333333333,True,False,False,True,False,False,False,False,False,False,False,False,True,male
70,75,74,921,73.0,True,False,True,False,False,True,False,False,False,False,False,False,True,male
98,87,90,922,91.66666666666667,True,False,True,False,False,False,False,False,False,False,True,False,True,male
70,63,58,923,63.666666666666664,True,False,False,True,False,False,False,False,True,False,False,True,True,male
67,57,53,924,59.0,True,False,False,False,False,False,False,False,False,False,True,True,True,male
57,58,57,925,57.333333333333336,False,False,False,False,True,False,True,False,False,False,False,True,True,female
85,81,85,926,83.66666666666667,True,False,False,True,False,False,False,False,True,False,True,False,True,male
77,68,69,927,71.33333333333333,True,False,False,True,False,False,False,False,False,True,True,False,True,male
72,66,72,928,70.0,True,False,True,False,False,False,False,True,False,False,False,False,True,male
78,91,96,929,88.33333333333333,False,False,False,True,False,False,False,True,False,False,True,True,True,female
81,66,64,930,70.33333333333333,True,False,True,False,False,False,True,False,False,False,True,True,True,male
61,62,61,931,61.333333333333336,True,False,False,False,False,False,False,False,False,True,False,False,True,male
58,68,61,932,62.333333333333336,False,True,False,False,False,False,True,False,False,False,True,True,True,female
54,61,58,933,57.666666666666664,False,False,True,False,False,False,False,False,False,False,True,True,True,female
82,82,80,934,81.33333333333333,True,True,False,False,False,False,True,False,False,False,True,True,True,male
49,58,60,935,55.666666666666664,False,False,False,True,False,False,False,False,True,False,False,True,True,female
49,50,52,936,50.333333333333336,True,True,False,False,False,False,False,False,False,True,False,False,True,male
57,75,73,937,68.33333333333333,False,False,False,False,True,False,True,False,False,False,False,False,True,female
94,73,71,938,79.33333333333333,True,False,False,False,True,False,True,False,False,False,True,True,True,male
75,77,83,939,78.33333333333333,False,False,False,True,False,False,False,False,True,False,True,False,True,female
74,74,72,940,73.33333333333333,False,False,False,False,True,False,False,False,False,True,False,True,True,female
58,52,54,941,54.666666666666664,True,False,True,False,False,False,True,False,False,False,True,False,True,male
62,69,69,942,66.66666666666667,False,False,True,False,False,False,False,False,True,False,True,True,True,female
72,57,62,943,63.666666666666664,True,False,False,False,True,False,False,False,False,False,True,True,True,male
84,87,81,944,84.0,True,False,True,False,False,False,False,False,True,False,True,True,True,male
92,100,100,945,97.33333333333333,False,False,False,True,False,False,False,True,False,False,True,True,True,female
45,63,59,946,55.666666666666664,False,False,False,True,False,False,True,False,False,False,True,True,True,female
75,81,71,947,75.66666666666667,True,False,True,False,False,False,True,False,False,False,True,True,True,male
56,58,64,948,59.333333333333336,False,False,False,False,False,False,False,False,True,False,True,True,True,female
48,54,53,949,51.666666666666664,False,False,False,True,False,False,False,False,False,True,False,True,True,female
100,100,100,950,100.0,False,False,False,False,True,False,False,False,False,False,True,True,True,female
65,76,75,951,72.0,False,False,True,False,False,False,False,False,False,True,False,False,True,female
72,57,58,952,62.333333333333336,True,False,False,True,False,False,False,False,True,False,True,True,True,male
62,70,72,953,68.0,False,False,False,True,False,False,False,False,True,False,True,True,True,female
66,68,64,954,66.0,True,False,False,False,False,False,False,False,False,True,True,False,True,male
63,63,60,955,62.0,True,False,True,False,False,False,False,False,True,False,True,True,True,male
68,76,67,956,70.33333333333333,False,False,False,False,True,False,False,False,False,False,True,True,True,female
75,84,80,957,79.66666666666667,False,True,False,False,False,True,False,False,False,False,True,True,True,female
89,100,100,958,96.33333333333333,False,False,False,True,False,True,False,False,False,False,True,True,True,female
78,72,69,959,73.0,True,False,True,False,False,False,False,False,False,True,True,False,True,male
53,50,60,960,54.333333333333336,False,False,False,False,False,False,True,False,False,False,False,False,True,female
49,65,61,961,58.333333333333336,False,False,False,True,False,False,False,False,True,False,False,True,True,female
54,63,67,962,61.333333333333336,False,False,False,False,False,False,False,False,True,False,True,True,True,female
64,82,77,963,74.33333333333333,False,False,True,False,False,False,False,False,True,False,True,False,True,female
60,62,60,964,60.666666666666664,True,True,False,False,False,False,False,False,True,False,False,False,True,male
62,65,58,965,61.666666666666664,True,False,True,False,False,False,False,False,False,False,True,True,True,male
55,41,48,966,48.0,True,False,False,True,False,False,True,False,False,False,True,False,False,male
91,95,94,967,93.33333333333333,False,False,True,False,False,False,False,False,False,False,True,True,True,female
81,78,78,968,79.0,True,False,False,True,False,False,False,False,False,True,True,True,True,male
79,85,86,969,83.33333333333333,True,True,False,False,False,False,False,False,False,True,True,False,True,male
78,87,91,970,85.33333333333333,False,False,False,False,False,False,False,False,True,False,True,False,True,female
